title,clean_title,clean_token,sentiment
"pertanyaan yang sangat tidak bagus dan sangat tidak ditunggu-tunggu dari saudari syabiella. mengenai apakah resesi 2023 berpengaruh dengan ord atau tidak, dari saya sendiri pun tidak bisa memberikan pendapat. karena dari kacamata saya ini tembus padang kebetulan. https://t.co/pwSPAFiQGY https://t.co/5HE5G9KeSC",bagus ditunggutunggu saudari syabiella resesi pengaruh dapat kacamata tembus padang,"['bagus', 'ditunggutunggu', 'saudari', 'syabiella', 'resesi', 'pengaruh', 'dapat', 'kacamata', 'tembus', 'padang']",Neutral
@edzelcode Masih sama gatau nanti pas udh resesi.,gatau resesi,"['gatau', 'resesi']",Negative
Indonesia tuh tahan resesi buktinya jacoweek rame-rame aja,indonesia tahan resesi bukti jacoweek ramerame,"['indonesia', 'tahan', 'resesi', 'bukti', 'jacoweek', 'ramerame']",Negative
"@kaivelock pengen tanya, maaf agak oot sedikit. berhubung tahun 2023 akan ada resesi, apakah akan berdampak terhadap oruin dollar? lalu, aku mau tau dong pendapat kai tentang resesi 2023 dari kacamata beban keluarga. syabiella dari cipinang. terimakasih.",ken maaf hubung resesi dampak oruin dollar dapat resesi kacamata beban keluarga syabiella cipinang terimakasih,"['ken', 'maaf', 'hubung', 'resesi', 'dampak', 'oruin', 'dollar', 'dapat', 'resesi', 'kacamata', 'beban', 'keluarga', 'syabiella', 'cipinang', 'terimakasih']",Negative
yg nntn maniac bsk titip salam mwach bust hyunjin cowokkuuu maaf blm bs nntn aq lg resesi 💚,nntn maniac titip salam mwach bust hyunjin cowokkuuu maaf nntn resesi,"['nntn', 'maniac', 'titip', 'salam', 'mwach', 'bust', 'hyunjin', 'cowokkuuu', 'maaf', 'nntn', 'resesi']",Neutral
"Ekonomi Inggris Kontraksi, Bergerak ke Arah Resesi https://t.co/kJvUebuYxG",ekonomi inggris kontraksi gerak arah resesi,"['ekonomi', 'inggris', 'kontraksi', 'gerak', 'arah', 'resesi']",Negative
"@wrahardian2 Invasi Rusia ke Ukraina telah jadi penyebab resesi melanda banyak negara, dengan selesaikan kasus itu maka NKRI akan jadi penyelamat. Hal ini sesuai dengan sifat politik bebas aktif dan turut ikut perdamaian dunia",invasi rusia ukraina sebab resesi landa negara selesai nkri selamat sesuai sifat politik bebas aktif damai dunia,"['invasi', 'rusia', 'ukraina', 'sebab', 'resesi', 'landa', 'negara', 'selesai', 'nkri', 'selamat', 'sesuai', 'sifat', 'politik', 'bebas', 'aktif', 'damai', 'dunia']",Positive
"Economic Journal Division
Academic Development
Hima ESP FEB Unpad 2022
#TheRealEconomics
#WeAreOne

Sumber :
https://t.co/RyMZhcK3al
https://t.co/mfwvdSYkja
https://t.co/pHquA9Gl3A",economic journal divisionacademic developmenthima unpad,"['economic', 'journal', 'divisionacademic', 'developmenthima', 'unpad']",Neutral
"Dan diyakini bahwa Indonesia tidak akan masuk ke jurang resesi. Dengan ramalan persentase perekonomian Indonesia yang menyentuh 5% di tahun 2023, hal tersebut memperkuat pernyataan bahwa resesi global 2023 tidak akan memberikan dampak yang signifikan pada perekonomian Indonesia. https://t.co/sAsxHJpiCs",yakin indonesia masuk jurang resesi ramal persentase ekonomi indonesia sentuh kuat nyata resesi global dampak signifikan ekonomi indonesia,"['yakin', 'indonesia', 'masuk', 'jurang', 'resesi', 'ramal', 'persentase', 'ekonomi', 'indonesia', 'sentuh', 'kuat', 'nyata', 'resesi', 'global', 'dampak', 'signifikan', 'ekonomi', 'indonesia']",Negative
"[Resesi 2023, Indonesia Optimis Bisa Tetap Stabil]

Menurut Mantan Wakil Presiden RI Jusuf Kalla (JK) dan Bambang Brodjonegoro selaku menteri keuangan (2014-2016), perekonomian Indonesia memiliki ketahanan yang kuat dalam menghadapi resesi global pada 2023. https://t.co/1rZuFrfuYp",resesi indonesia optimis stabilmenurut mantan wakil presiden jusuf kalla bambang brodjonegoro menteri uang ekonomi indonesia milik tahan kuat hadap resesi global,"['resesi', 'indonesia', 'optimis', 'stabilmenurut', 'mantan', 'wakil', 'presiden', 'jusuf', 'kalla', 'bambang', 'brodjonegoro', 'menteri', 'uang', 'ekonomi', 'indonesia', 'milik', 'tahan', 'kuat', 'hadap', 'resesi', 'global']",Neutral
"tombol ""resesi"", meluaskan warwerwor dan control people 🔥?
efek domino, november drain kali ini memang bener2 istimewahhh, belum setengah bulan padahal

Kencangkan ikat pinggang, perbanyak ikhtiar, proses ""peralihan"" menuju puncaknya bestie ☕

Maafkan saya lagi ""ethes"" 😹 https://t.co/gdSXx7VKmm",tombol resesi luas warwerwor control people efek domino november drain kali bener istimewahhh padahalkencangkan ikat pinggang banyak ikhtiar proses alih puncak bestie maaf ethes,"['tombol', 'resesi', 'luas', 'warwerwor', 'control', 'people', 'efek', 'domino', 'november', 'drain', 'kali', 'bener', 'istimewahhh', 'padahalkencangkan', 'ikat', 'pinggang', 'banyak', 'ikhtiar', 'proses', 'alih', 'puncak', 'bestie', 'maaf', 'ethes']",Positive
@susualmond69 Kan buat buka pembicaraan aj bingung kan mo tanya apa. Masa baru kenalan atau match ditanya pendapat mengenai dampak resesi terhadap usaha kecil dan menengah.,buka bicara bingung kenal match dapat dampak resesi usaha tengah,"['buka', 'bicara', 'bingung', 'kenal', 'match', 'dapat', 'dampak', 'resesi', 'usaha', 'tengah']",Negative
"RT @OposisiCerdas: Jokowi Bilang Akan Datang Badai Besar Karena Resesi, Dokter Tifa: Kenapa Masih Ngotot Bangun IKN?
https://t.co/JpNqwMHOsy",jokowi bilang badai resesi dokter tifa ngotot bangun,"['jokowi', 'bilang', 'badai', 'resesi', 'dokter', 'tifa', 'ngotot', 'bangun']",Negative
@kurawa Kemungkinan ad persoalan.. entah hutang.. memgingat ekonomi lagi melambat krn resesi dunia,hutang memgingat ekonomi lambat resesi dunia,"['hutang', 'memgingat', 'ekonomi', 'lambat', 'resesi', 'dunia']",Negative
"Resesi di Depan Mata, Uni Eropa Diminta Bersiap Hadapi Petaka Musim Dingin https://t.co/PASZA6BBBb",resesi mata eropa hadap petaka musimdingin,"['resesi', 'mata', 'eropa', 'hadap', 'petaka', 'musimdingin']",Negative
@geloraco Lucu dan dagelan melulu wakanda APBN udah berat Mau Resesi Ditambah lagi bayarin sampah Buzzer Ditambah kebijakan ganti mobil listrik semua pejabat ditambah bumn Rugi ditambah lagi kereta cepat bengkak gak karuan yg awal perjanjianya tidak pakai APBN ternyata bohong,lucu dagel melulu wakanda apbn udah berat resesi tambah bayarin sampah buzzer tambah bijak ganti mobil listrik jabat tambah bumn rugi tambah kereta cepat bengkak karuan perjanjianya pakai apbn bohong,"['lucu', 'dagel', 'melulu', 'wakanda', 'apbn', 'udah', 'berat', 'resesi', 'tambah', 'bayarin', 'sampah', 'buzzer', 'tambah', 'bijak', 'ganti', 'mobil', 'listrik', 'jabat', 'tambah', 'bumn', 'rugi', 'tambah', 'kereta', 'cepat', 'bengkak', 'karuan', 'perjanjianya', 'pakai', 'apbn', 'bohong']",Negative
pokok e aku te meneng mingkem ndek omah harus hemat taun depan resesi,pokok neng mingkem ndek omah hemat taun resesi,"['pokok', 'neng', 'mingkem', 'ndek', 'omah', 'hemat', 'taun', 'resesi']",Negative
"Presiden menambahkan, ancaman resesi merupakan tantangan besar bersama dan di tengah situasi sulit seperti saat ini justru kerja sama harus makin erat.
https://t.co/GRylBF5IZ9",presiden ancam resesi tantang situasi sulit kerja erat,"['presiden', 'ancam', 'resesi', 'tantang', 'situasi', 'sulit', 'kerja', 'erat']",Negative
"Yuk diborong, biar tahun depan gak jadi resesi ☺ https://t.co/UUizNQKWKL",borong biar resesi,"['borong', 'biar', 'resesi']",Negative
@Ronnie_Rusli Siap2 resesi dunia prof..?,resesi dunia prof,"['resesi', 'dunia', 'prof']",Negative
@MARKLEEtify dampak resesi 2023,dampak resesi,"['dampak', 'resesi']",Negative
"RT @Gerindra: Kamrussamad berpesan, agar pemerintah tetap melalui melakukan mitigasi kebijakan moneter bauran fiskal guna mencegah dampak k…",kamrussamad pesan perintah mitigasi bijak moneter baur fiskal cegah dampak,"['kamrussamad', 'pesan', 'perintah', 'mitigasi', 'bijak', 'moneter', 'baur', 'fiskal', 'cegah', 'dampak']",Neutral
@prsdtalk isu resesi ne bikin ketar ketir,resesi bikin ketar tir,"['resesi', 'bikin', 'ketar', 'tir']",Negative
Susah bgt y akhir tahun ini... Kenapa harus ada resesi global..,susah resesi global,"['susah', 'resesi', 'global']",Negative
"Tahun depan katanya bakal resesi, eh resepsi 😂 https://t.co/H62jRUojwu",resesi resepsi,"['resesi', 'resepsi']",Negative
@Santi_nya budidaya lele masyarakat amerika menjelang resesi,budidaya lele masyarakat amerika jelang resesi,"['budidaya', 'lele', 'masyarakat', 'amerika', 'jelang', 'resesi']",Negative
"Simak!! 7 Tips Menghadapi Resesi Tahun 2023 Agar Keuangan Aman, Anti Boros: Resesi tahun 2023 adalah hal yang ramai dibicarakan dan akan menghantui untuk terjadi tahun depan. Persiapan tentunya perlu dilakukan. https://t.co/3Z8jt3WPwW",simak tips hadap resesi uang aman anti boros resesi ramai bicara hantu siap,"['simak', 'tips', 'hadap', 'resesi', 'uang', 'aman', 'anti', 'boros', 'resesi', 'ramai', 'bicara', 'hantu', 'siap']",Negative
"@bangboba @abilfahadii Lgi resesi bob, ngertilah!",resesi ngertilah,"['resesi', 'ngertilah']",Negative
"Menteri Koordinator Bidang Perekonomian Airlangga Hartarto menilai, dengan kinerja perekonomian Indonesia yang terjaga positif hingga saat ini, dan diproyeksi tetap tumbuh positif di tahun depan, maka RI akan jauh dari ancaman resesi di tahun depan. https://t.co/uYaEoNSYDn",menteri koordinator bidang ekonomi airlangga hartarto nilai kerja ekonomi indonesia jaga positif proyeksi tumbuh positif ancam resesi,"['menteri', 'koordinator', 'bidang', 'ekonomi', 'airlangga', 'hartarto', 'nilai', 'kerja', 'ekonomi', 'indonesia', 'jaga', 'positif', 'proyeksi', 'tumbuh', 'positif', 'ancam', 'resesi']",Positive
dah pd ga ngasi promo karena mau resesi ya:(,ngasi promo resesi,"['ngasi', 'promo', 'resesi']",Negative
Resesi https://t.co/ZB2Kd8Mtyl,resesi,['resesi'],Negative
Apakah Ancaman Resesi 2023 Bisa Diminimalisir Melalui KTT G20? Sri Mulyani: Sangat Mungkin https://t.co/CH1Onpxl1W https://t.co/9Biru9kmok,ancam resesi diminimalisir mulyani,"['ancam', 'resesi', 'diminimalisir', 'mulyani']",Negative
"""Sepanjang ekosistem UMKM kita jaga dengan kondusif, akan tetap terus bertahan dan tumbuh,"" ujar Dwi Andriani Sulistyowati. #TempoBisnis https://t.co/N0CJKL0P6J",ekosistem umkm jaga kondusif tahan tumbuh andriani sulistyowati,"['ekosistem', 'umkm', 'jaga', 'kondusif', 'tahan', 'tumbuh', 'andriani', 'sulistyowati']",Positive
@bassIightyear gw gak tega abis ini resesi anjgggg,tega abis resesi anjgggg,"['tega', 'abis', 'resesi', 'anjgggg']",Negative
Menjadi hal yang wajar bahwa beberapa HQ perusahaan pindah ke daerah Jateng-Jogja. Ya u know UMRnya. Ini adalah bentuk adaptasi perusahaan yang masih ingin ada di P Jawa dengan resesi yg ada saat ini.,wajar usaha pindah daerah jatengjogja know umrnya bentuk adaptasi usaha jawa resesi,"['wajar', 'usaha', 'pindah', 'daerah', 'jatengjogja', 'know', 'umrnya', 'bentuk', 'adaptasi', 'usaha', 'jawa', 'resesi']",Neutral
"Ada Ancaman Resesi 2023, Pemulihan Konsumsi Masyarakat Terhambat? https://t.co/kWNY3ygsz1",ancam resesi pulih konsumsi masyarakat hambat,"['ancam', 'resesi', 'pulih', 'konsumsi', 'masyarakat', 'hambat']",Negative
Resesi tp banjir twit wtb wtb tu gmn cerita nya,resesi banjir twit cerita,"['resesi', 'banjir', 'twit', 'cerita']",Negative
"Presiden menambahkan, ancaman resesi merupakan tantangan besar bersama dan di tengah situasi sulit seperti saat ini justru kerja sama harus makin erat.

https://t.co/NrANw7eE4O",presiden ancam resesi tantang situasi sulit kerja erat,"['presiden', 'ancam', 'resesi', 'tantang', 'situasi', 'sulit', 'kerja', 'erat']",Negative
"ngapain mesti takut sih sama prediksi resesi 2023

emang selama ini hidupmu gak sulit? emang sekarang penghasilanmu banyak? dari dulu juga antum udah resesi duluan jadi ngapain takut ye gak",ngapain mesti takut prediksi resesi emang hidup sulit emang hasil antum udah resesi duluan ngapain takut,"['ngapain', 'mesti', 'takut', 'prediksi', 'resesi', 'emang', 'hidup', 'sulit', 'emang', 'hasil', 'antum', 'udah', 'resesi', 'duluan', 'ngapain', 'takut']",Negative
"Persiapan resesi 2023?
Already invest in @AptosLabs pre-sale.

Tapi locked 1 tahun baru distri. Itupun cuma 10% dan total vesting 3 tahun. 🥲.

Well, 
Bismillah semoga profit.",siap resesi already invest presaletapi locked distri itu total vesting well bismillah moga profit,"['siap', 'resesi', 'already', 'invest', 'presaletapi', 'locked', 'distri', 'itu', 'total', 'vesting', 'well', 'bismillah', 'moga', 'profit']",Positive
"Ada apa dengan industri teknologi? 

#meta #layoff #resesi #techcompany https://t.co/JWhQ4trBAT",industri teknologi,"['industri', 'teknologi']",Neutral
Obrolan resesi 2023 di malam pertama ditolak ❌❌❌ https://t.co/jMsx3ltn9O,obrol resesi malam tolak,"['obrol', 'resesi', 'malam', 'tolak']",Negative
"Dunia Dihantui Resesi 2023, PT PNM Optimistis Tak Masuk Jurang https://t.co/Knvqqa6IEI",dunia hantu resesi optimistis masukjurang,"['dunia', 'hantu', 'resesi', 'optimistis', 'masukjurang']",Negative
RT @wellylie99: Apa yg di sampaikan itu benar banget. Pemerintah Republik indonesia uda ngutang sampai 7000T lebih. Tax amnesty 2 kali juga…,banget perintah republik indonesia ngutang amnesty kali,"['banget', 'perintah', 'republik', 'indonesia', 'ngutang', 'amnesty', 'kali']",Neutral
"Dunia Dihantui Resesi 2023, PT PNM Optimistis Tak Masuk Jurang https://t.co/WWN9Cz4QVS",dunia hantu resesi optimistis masuk jurang,"['dunia', 'hantu', 'resesi', 'optimistis', 'masuk', 'jurang']",Negative
@VIVAcoid Indikasi suspend spending terjadi pada mid class dampaknya pada konsumsi dan sektor jasa yang berimplikasi pada tenaga kerja - intervensi fiscal dengan berbagai bentuk bantuan apakah mampu bertahan untuk waktu panjang ? Dalam gelombang resesi global tidak ada yg diuntungkan https://t.co/t2qZDLvRV6,indikasi suspend spending class dampak konsumsi sektor jasa implikasi tenaga kerja intervensi fiscal bentuk bantu tahan gelombang resesi global untung,"['indikasi', 'suspend', 'spending', 'class', 'dampak', 'konsumsi', 'sektor', 'jasa', 'implikasi', 'tenaga', 'kerja', 'intervensi', 'fiscal', 'bentuk', 'bantu', 'tahan', 'gelombang', 'resesi', 'global', 'untung']",Neutral
"@jogjamnfs Opo wae gas nek aku, gosip tipis tipis ayo, cerita nabi nabi ayo,obrolan membangun bangsa ayo, debat politik ayo, rasan rasan mangkat, ngaji gas, mbahas resesi oke, konspirasi hitler mati di garut yo rapopo. Asalkan sama orang yg tepat 🙃",gosip tipis tipis cerita nabi nabi ayoobrolan bangun bangsa debat politik rasan rasan mangkat ngaji mbahas resesi konspirasi hitler mati garut rapopo orang,"['gosip', 'tipis', 'tipis', 'cerita', 'nabi', 'nabi', 'ayoobrolan', 'bangun', 'bangsa', 'debat', 'politik', 'rasan', 'rasan', 'mangkat', 'ngaji', 'mbahas', 'resesi', 'konspirasi', 'hitler', 'mati', 'garut', 'rapopo', 'orang']",Negative
"'Petaka' Memang Segera Datang ke Eropa, Resesi di Depan Mata - https://t.co/CcWTGYlgLC 

#IDCORNER",petaka eropa resesi mata,"['petaka', 'eropa', 'resesi', 'mata']",Negative
"1. Bikin panic selling dengan isu resesi global
2. Bikin trend ""lebih baik sewa dari pada beli rumah""

Keren emng mafia properti ini 👍",bikin panic selling resesi global bikin trend sewa beli rumahkeren emng mafia properti,"['bikin', 'panic', 'selling', 'resesi', 'global', 'bikin', 'trend', 'sewa', 'beli', 'rumahkeren', 'emng', 'mafia', 'properti']",Negative
"Antisipasi Resesi, Pemkot Diminta Siapkan Fiskal di APBD https://t.co/GfgnrKFY2m lewat @Harian Halmahera",antisipasi resesi pemkot siap fiskal apbd halmahera,"['antisipasi', 'resesi', 'pemkot', 'siap', 'fiskal', 'apbd', 'halmahera']",Neutral
"2022 tinggal sebulan lagi, sedangkan aing can siap untuk menghadapi resesi taun depan;(",tinggal bulan aing hadap resesi taun,"['tinggal', 'bulan', 'aing', 'hadap', 'resesi', 'taun']",Negative
"Hadapi Isu Resesi 2023, Layanan Pay Later Dinilai jadi Opsi Terbaik https://t.co/hNBsVAmpLB",hadap resesi layan later nilai opsiterbaik,"['hadap', 'resesi', 'layan', 'later', 'nilai', 'opsiterbaik']",Negative
@cnbcindonesia Resesi itu apa ??,resesi,['resesi'],Negative
"Masyarakat juga bisa dengan bebas menentukan lama cicilan, sehingga memudahkan mereka dalam mengatur pengeluarannya. #PayLater https://t.co/HbXJJS58Yo",masyarakat bebas tentu cicil mudah atur keluar,"['masyarakat', 'bebas', 'tentu', 'cicil', 'mudah', 'atur', 'keluar']",Positive
G20 tahun ini adalah KTT yang gak kompak artinya positif resesi dan dunia akan menuju WW3,kompak positif resesi dunia,"['kompak', 'positif', 'resesi', 'dunia']",Positive
"'Petaka' Memang Segera Datang ke Eropa, Resesi di Depan Mata https://t.co/oNj89WASJb",petaka eropa resesi mata,"['petaka', 'eropa', 'resesi', 'mata']",Negative
@03__nakula La matamu gak melek yg terjadi selama ini...lembaga penegak hukum kacau...pssi kacau...stakeholder korup..ancaman resesi malah pindahin ibu kota..jd buzzer cerdasan dikit lah,mata melek inilembaga tegak hukum kacaupssi kacaustakeholder korupancaman resesi pindahin kotajd buzzer cerdas dikit,"['mata', 'melek', 'inilembaga', 'tegak', 'hukum', 'kacaupssi', 'kacaustakeholder', 'korupancaman', 'resesi', 'pindahin', 'kotajd', 'buzzer', 'cerdas', 'dikit']",Neutral
fuck resesi kalo semua pada konser taiii trs gua jg knp bisa suka ya sama music musicnya angkat aku jd penjaga studio rekaman dongg,fuck resesi kalo konser taiii suka music musicnya angkat jaga studio rekam dongg,"['fuck', 'resesi', 'kalo', 'konser', 'taiii', 'suka', 'music', 'musicnya', 'angkat', 'jaga', 'studio', 'rekam', 'dongg']",Neutral
ngomongin resesi https://t.co/GH8BHZdH2T,ngomongin resesi,"['ngomongin', 'resesi']",Negative
Kinerja Ekonomi Terkini dan Jurus Pemerintah Dalam Menangkal Dampak Resesi Global https://t.co/eeCXHrQnB0,kerja ekonomi kini jurus perintah tangkal dampak resesi global,"['kerja', 'ekonomi', 'kini', 'jurus', 'perintah', 'tangkal', 'dampak', 'resesi', 'global']",Negative
Menjawab Isu Resesi Indonesia Tahun 2023: Fakta dan Tantangan https://t.co/KLWK96HJcD,resesi indonesia fakta tantang,"['resesi', 'indonesia', 'fakta', 'tantang']",Neutral
"Sebenernya sih dia ngomong gini karna ya dia anak orkay aja yang gabakal kenapa napa mau ada resesi kek mau kacau kaya apa kek tinggal pergi ke negara kelas 3 lain kalo kekacauan terjadi
Ya emang tone deaf aja gamau mikirin nasib orang https://t.co/YraMBYRk9z",sebenernya ngomong gin karna anak orkay gabakal napa resesi kacau kaya tinggal pergi negara kelas kalo kacau terjadiya emang tone deaf gamau mikirin nasib orang,"['sebenernya', 'ngomong', 'gin', 'karna', 'anak', 'orkay', 'gabakal', 'napa', 'resesi', 'kacau', 'kaya', 'tinggal', 'pergi', 'negara', 'kelas', 'kalo', 'kacau', 'terjadiya', 'emang', 'tone', 'deaf', 'gamau', 'mikirin', 'nasib', 'orang']",Negative
"Nga ngaruh tanggal kembar 11.11 jualan online sepi pembeli, apa iya resesi nya sudah berjalan, gimana menurut Bapak @RamliRizal ?",ngaruh tanggal kembar jual online sepi beli resesi jalan gimana,"['ngaruh', 'tanggal', 'kembar', 'jual', 'online', 'sepi', 'beli', 'resesi', 'jalan', 'gimana']",Negative
"RT @korantempo: Tempo Media akan memperingati Hari Pahlawan dengan diskusi Ngobrol@Tempo: “Berjuang Dalam Menangkal Dampak Resesi Global”,…",tempo media ingat pahlawan diskusi ngobrol juang tangkal dampak resesi global,"['tempo', 'media', 'ingat', 'pahlawan', 'diskusi', 'ngobrol', 'juang', 'tangkal', 'dampak', 'resesi', 'global']",Negative
Resesi itu nyata krisis pangan masuk jakarta https://t.co/xc8JmPSPde,resesi nyata krisis pangan masuk jakarta,"['resesi', 'nyata', 'krisis', 'pangan', 'masuk', 'jakarta']",Negative
